City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Suclayin,PH,2021-06-04 23:53:35,15.7568,121.5503,87.04,67,93,3.33
295,Ormara,PK,2021-06-04 23:53:35,25.2088,64.6357,83.77,75,73,6.33
296,Xuanhua,CN,2021-06-04 23:53:35,40.6103,115.0447,67.59,31,4,5.37
297,Aguimes,ES,2021-06-04 23:53:36,27.9054,-15.4461,65.66,63,20,19.57
298,Totskoye,RU,2021-06-04 23:53:36,52.5248,52.7623,54.41,63,83,14.12
299,Doha,QA,2021-06-04 23:49:37,25.2867,51.5333,91.38,45,0,5.75
300,Chapais,CA,2021-06-04 23:53:36,49.7834,-74.8492,65.98,52,100,2.51
301,San Andres,CO,2021-06-04 23:52:10,12.5847,-81.7006,86.02,66,40,12.66
302,Sorong,ID,2021-06-04 23:53:37,-0.8833,131.25,79.38,86,98,6.78
303,Los Llanos De Aridane,ES,2021-06-04 23:53:37,28.6585,-17.9182,64.15,68,40,17.83
304,Oranjestad,AW,2021-06-04 23:49:22,12.524,-70.027,82.35,82,20,5.01
305,Alice Springs,AU,2021-06-04 23:50:33,-23.7,133.8833,51.35,71,54,11.01
306,Isangel,VU,2021-06-04 23:53:38,-19.55,169.2667,80.71,74,40,6.49
307,Gulabpura,IN,2021-06-04 23:53:38,25.9,74.6667,84.88,43,84,4.85
308,Chesterton,US,2021-06-04 23:53:38,41.6106,-87.0642,88.25,23,1,13.35
309,Verkhnevilyuysk,RU,2021-06-04 23:53:38,63.4453,120.3167,60.4,44,93,7.27
310,Kyshtovka,RU,2021-06-04 23:53:39,56.555,76.6271,39.72,72,12,9.26
311,Kitale,KE,2021-06-04 23:53:39,1.0157,35.0062,55.02,93,96,1.14
312,Beringovskiy,RU,2021-06-04 23:53:39,63.05,179.3167,38.23,84,87,3.22
313,Atkinson,US,2021-06-04 23:50:30,42.8384,-71.147,75.43,73,1,1.01
314,Rapar,IN,2021-06-04 23:53:40,23.5667,70.6333,83.1,69,0,13.04
315,Ballina,AU,2021-06-04 23:53:40,-28.8667,153.5667,62.56,61,22,11.5
316,Danilov,RU,2021-06-04 23:53:40,58.1908,40.1717,48.96,82,2,4.65
317,Saint-Georges,GD,2021-06-04 23:53:41,12.0564,-61.7485,82.08,78,40,17.27
318,Port-Cartier,CA,2021-06-04 23:53:41,50.0334,-66.8654,66.42,63,55,0.74
319,Cabedelo,BR,2021-06-04 23:53:41,-6.9811,-34.8339,75.87,78,9,10.76
320,Road Town,VG,2021-06-04 23:52:34,18.4167,-64.6167,82.49,74,20,13.8
321,Altamira,BR,2021-06-04 23:53:42,-3.2033,-52.2064,74.79,94,91,3.42
322,Korem,ET,2021-06-04 23:53:42,12.5058,39.5228,57.78,48,2,2.62
323,Manavalakurichi,IN,2021-06-04 23:53:42,8.1333,77.3,78.89,84,100,9.8
324,Dzhebariki-Khaya,RU,2021-06-04 23:53:43,62.2167,135.8,73.02,43,35,3.83
325,Chimore,BO,2021-06-04 23:53:43,-16.9833,-65.1333,70.14,95,97,2.71
326,Naifaru,MV,2021-06-04 23:53:43,5.4444,73.3657,82.8,77,100,16.51
327,Saint-Pierre,RE,2021-06-04 23:53:44,-21.3393,55.4781,73.04,75,40,5.75
328,Goure,NE,2021-06-04 23:53:44,13.9835,10.2704,80.24,55,36,18.75
329,Jackson,US,2021-06-04 23:53:44,42.4165,-122.8345,88.05,31,53,12.66
330,Qidong,CN,2021-06-04 23:53:44,31.8128,121.6561,73.04,71,86,11.34
331,Hanmer Springs,NZ,2021-06-04 23:53:45,-42.5167,172.8167,51.53,72,66,6.85
332,Armidale,AU,2021-06-04 23:53:45,-30.5167,151.65,42.82,64,6,2.8
333,Maragogi,BR,2021-06-04 23:49:48,-9.0122,-35.2225,76.28,82,45,10.22
334,Gazojak,TM,2021-06-04 23:53:45,41.1875,61.4036,85.21,25,65,13.98
335,Bardiyah,LY,2021-06-04 23:53:46,31.7561,25.0865,68.02,67,0,9.24
336,Port Blair,IN,2021-06-04 23:53:46,11.6667,92.75,83.08,78,100,5.21
337,Tura,IN,2021-06-04 23:53:46,25.5198,90.2201,74.68,93,20,5.55
338,Nanortalik,GL,2021-06-04 23:53:47,60.1432,-45.2371,37.69,85,100,4.12
339,Pong,TH,2021-06-04 23:53:47,19.1493,100.2752,74.19,92,99,0.92
340,Hambantota,LK,2021-06-04 23:53:47,6.1241,81.1185,78.96,82,97,14.12
341,Soubre,CI,2021-06-04 23:53:48,5.7856,-6.6083,74.26,99,88,3.62
342,Wadi Maliz,TN,2021-06-04 23:53:48,36.4681,8.5495,70.25,78,100,4.18
343,Nishihara,JP,2021-06-04 23:53:48,26.1842,127.7558,83.86,89,75,13.09
344,Troitsko-Pechorsk,RU,2021-06-04 23:53:49,62.7084,56.1964,57.51,62,43,6.98
345,Karratha,AU,2021-06-04 23:53:49,-20.7377,116.8463,70.0,49,68,14.81
346,Aban,RU,2021-06-04 23:53:49,56.67,96.06,49.96,91,100,8.93
347,Banfora,BF,2021-06-04 23:53:50,10.6333,-4.7667,82.38,63,32,10.18
348,Ust-Shonosha,RU,2021-06-04 23:53:50,61.1531,41.343,54.21,68,16,1.7
349,Melgar,CO,2021-06-04 23:53:50,4.2048,-74.6407,76.23,91,99,2.21
350,Glenwood Springs,US,2021-06-04 23:50:09,39.5505,-107.3248,92.32,18,45,1.92
351,Palmer,US,2021-06-04 23:52:16,42.1584,-72.3287,72.75,81,100,3.65
352,Pringsewu,ID,2021-06-04 23:53:51,-5.3582,104.9744,75.22,96,77,1.57
353,Bollnas,SE,2021-06-04 23:53:51,61.3482,16.3946,58.55,61,32,2.55
354,Ilulissat,GL,2021-06-04 23:53:51,69.2167,-51.1,44.58,59,3,13.56
355,Dakar,SN,2021-06-04 23:49:03,14.6937,-17.4441,77.88,83,14,6.91
356,Santa Maria,BR,2021-06-04 23:53:52,-29.6842,-53.8069,70.9,83,0,6.06
357,Orcopampa,PE,2021-06-04 23:53:52,-15.2661,-72.3417,43.23,84,83,2.39
358,Buala,SB,2021-06-04 23:53:53,-8.145,159.5921,83.52,75,71,7.65
359,Banjar,ID,2021-06-04 23:53:53,-8.19,114.9675,78.66,83,65,1.59
360,Kurumkan,RU,2021-06-04 23:53:53,54.3,110.3,68.95,41,23,2.44
361,San Angelo,US,2021-06-04 23:53:53,31.4638,-100.437,78.64,77,90,1.99
362,Makat,KZ,2021-06-04 23:53:54,47.6469,53.3463,71.56,42,47,7.29
363,Liverpool,GB,2021-06-04 23:51:12,53.4106,-2.9779,56.68,74,55,1.25
364,Rio Gallegos,AR,2021-06-04 23:51:31,-51.6226,-69.2181,28.45,93,40,4.61
365,Bonthe,SL,2021-06-04 23:53:54,7.5264,-12.505,80.56,82,94,7.74
366,Qasigiannguit,GL,2021-06-04 23:53:55,68.8193,-51.1922,48.22,50,1,13.04
367,Krasnoselkup,RU,2021-06-04 23:53:55,65.7,82.4667,41.67,67,37,11.3
368,Abu Samrah,SY,2021-06-04 23:53:55,35.3029,37.1841,65.75,57,0,8.19
369,Brownsville,US,2021-06-04 23:49:59,25.9018,-97.4975,78.91,87,75,1.01
370,Asau,RO,2021-06-04 23:49:44,46.4333,26.4,56.39,86,18,5.46
371,Lucea,JM,2021-06-04 23:53:56,18.451,-78.1736,84.06,78,16,9.01
372,Homer,US,2021-06-04 23:53:56,59.6425,-151.5483,63.09,78,30,11.01
373,Port Hedland,AU,2021-06-04 23:53:56,-20.3167,118.5667,69.85,43,90,10.36
374,Camabatela,AO,2021-06-04 23:53:57,-8.1881,15.375,61.05,59,84,0.85
375,Palafrugell,ES,2021-06-04 23:53:57,41.9174,3.1631,67.42,19,24,9.06
376,Jalu,LY,2021-06-04 23:49:51,29.0331,21.5482,77.95,28,0,10.27
377,Ostrovnoy,RU,2021-06-04 23:53:57,68.0531,39.5131,46.58,76,45,5.17
378,Astana,KZ,2021-06-04 23:53:34,51.1801,71.446,39.15,65,0,8.46
379,La Baule-Escoublac,FR,2021-06-04 23:51:29,47.2922,-2.364,57.87,87,1,9.22
380,Acarau,BR,2021-06-04 23:53:58,-2.8856,-40.12,79.12,78,4,15.26
381,Crowley,US,2021-06-04 23:53:58,30.2141,-92.3746,79.97,89,100,7.65
382,Ribeira Do Pombal,BR,2021-06-04 23:53:59,-10.8344,-38.5358,68.18,96,16,3.18
383,Huntington,US,2021-06-04 23:49:15,38.4193,-82.4452,82.74,54,20,2.51
384,Jaffna,LK,2021-06-04 23:51:05,9.6685,80.0074,83.68,78,100,15.46
385,Aripuana,BR,2021-06-04 23:53:59,-9.1667,-60.6333,78.12,61,100,2.26
386,Salalah,OM,2021-06-04 23:53:59,17.0151,54.0924,78.46,82,100,1.25
387,Opuwo,NA,2021-06-04 23:51:07,-18.0607,13.84,55.22,25,3,8.97
388,Elat,IL,2021-06-04 23:52:33,29.5581,34.9482,78.64,50,0,5.75
389,Libreville,GA,2021-06-04 23:54:00,0.3925,9.4537,80.62,89,40,10.36
390,Yevlax,AZ,2021-06-04 23:54:00,40.6089,47.1492,71.58,53,75,13.8
391,Namibe,AO,2021-06-04 23:54:00,-15.1961,12.1522,70.2,61,0,1.01
392,Yankton,US,2021-06-04 23:54:01,42.8711,-97.3973,97.05,23,1,16.11
393,Lorengau,PG,2021-06-04 23:54:01,-2.0226,147.2712,85.19,71,25,7.38
394,Tahoua,NE,2021-06-04 23:54:01,14.8888,5.2692,92.97,13,19,11.16
395,Terme,TR,2021-06-04 23:54:02,41.2092,36.9739,63.97,84,100,3.78
396,Pokhara,NP,2021-06-04 23:54:02,28.2333,83.9833,73.62,63,69,4.88
397,Estacion Coahuila,MX,2021-06-04 23:54:02,32.1939,-115.0017,110.97,12,0,14.43
398,Dunedin,NZ,2021-06-04 23:54:03,-45.8742,170.5036,52.81,58,88,13.0
399,Nyurba,RU,2021-06-04 23:54:03,63.2842,118.3319,55.33,56,99,7.14
400,Buchanan,LR,2021-06-04 23:52:20,5.8808,-10.0467,71.56,85,96,6.78
401,Papara,BR,2021-06-04 23:54:03,-3.9839,-38.7273,79.68,96,2,2.33
402,Zhanaozen,KZ,2021-06-04 23:54:04,43.3,52.8,69.49,56,0,18.37
403,Oksfjord,NO,2021-06-04 23:54:04,70.2396,22.3479,45.52,96,98,6.93
404,Samarai,PG,2021-06-04 23:54:04,-10.6167,150.6667,77.31,92,100,6.44
405,Svetlyy,RU,2021-06-04 23:54:05,54.675,20.1347,53.65,91,100,4.18
406,Aksu,CN,2021-06-04 23:54:05,41.1231,80.2644,72.84,27,29,1.25
407,Strezhevoy,RU,2021-06-04 23:54:05,60.7333,77.5889,46.38,69,65,9.31
408,Walvis Bay,NA,2021-06-04 23:54:06,-22.9575,14.5053,72.55,21,0,11.68
409,Diamantino,BR,2021-06-04 23:54:06,-14.4086,-56.4461,75.16,46,12,4.38
410,Fort Collins,US,2021-06-04 23:49:50,40.5853,-105.0844,90.19,23,1,1.99
411,Yulara,AU,2021-06-04 23:51:03,-25.2406,130.9889,48.04,71,0,5.75
412,Port Macquarie,AU,2021-06-04 23:54:06,-31.4333,152.9167,61.9,64,27,12.68
413,Gazli,UZ,2021-06-04 23:54:07,40.1333,63.45,89.55,15,63,4.07
414,Bay-Khaak,RU,2021-06-04 23:54:07,51.1667,94.5,62.42,74,73,1.86
415,Neyyattinkara,IN,2021-06-04 23:54:07,8.4,77.0833,78.66,88,100,5.08
416,Kokstad,ZA,2021-06-04 23:54:08,-30.5472,29.4241,38.79,76,95,3.78
417,Troitskoye,RU,2021-06-04 23:54:08,52.9821,84.6757,40.93,91,97,15.12
418,Itaqui,BR,2021-06-04 23:54:08,-29.1253,-56.5531,71.62,65,8,9.95
419,Palauig,PH,2021-06-04 23:54:08,15.435,119.9045,84.54,76,92,5.7
420,Pilar,BR,2021-06-04 23:54:09,-9.5972,-35.9567,73.33,92,18,3.78
421,Bourail,NC,2021-06-04 23:54:09,-21.5667,165.4833,77.25,61,85,1.34
422,Teahupoo,PF,2021-06-04 23:54:09,-17.8333,-149.2667,80.56,73,77,12.82
423,Leh,IN,2021-06-04 23:54:10,34.1667,77.5833,47.05,57,100,2.15
424,Callaway,US,2021-06-04 23:54:10,30.153,-85.5699,80.98,71,40,3.0
425,San Patricio,US,2021-06-04 23:54:10,28.017,-97.5169,84.29,73,43,6.38
426,Balabac,PH,2021-06-04 23:54:11,7.9868,117.0645,85.14,77,100,12.28
427,Bayana,IN,2021-06-04 23:54:11,26.9,77.2833,87.76,37,78,4.34
428,Kaeo,NZ,2021-06-04 23:54:11,-35.1,173.7833,65.32,73,99,12.01
429,Bykov,RU,2021-06-04 23:54:11,47.3167,142.55,57.99,58,2,15.1
430,Salinopolis,BR,2021-06-04 23:54:12,-0.6136,-47.3561,79.09,85,8,11.65
431,Haimen,CN,2021-06-04 23:54:12,23.1935,116.6142,75.09,91,98,6.38
432,Half Moon Bay,US,2021-06-04 23:54:12,37.4636,-122.4286,86.11,71,90,9.22
433,Garden City,US,2021-06-04 23:54:13,42.3256,-83.331,85.82,55,38,10.63
434,Linguere,SN,2021-06-04 23:54:13,15.3953,-15.1193,100.62,28,54,6.91
435,Bargur,IN,2021-06-04 23:54:13,12.5424,78.3539,75.49,79,100,7.0
436,Souillac,MU,2021-06-04 23:54:14,-20.5167,57.5167,72.36,100,75,13.8
437,Gelemso,ET,2021-06-04 23:54:14,8.8167,40.5167,59.76,79,10,5.99
438,Port Hardy,CA,2021-06-04 23:54:14,50.6996,-127.4199,59.18,88,75,8.05
439,Aguilas,ES,2021-06-04 23:54:15,37.4063,-1.5829,73.2,81,29,7.07
440,Kruglolesskoye,RU,2021-06-04 23:54:15,44.6589,42.8142,57.29,93,69,3.49
441,Gallup,US,2021-06-04 23:54:15,35.5281,-108.7426,83.01,17,35,11.99
442,Thinadhoo,MV,2021-06-04 23:54:16,0.5333,72.9333,82.4,76,100,16.37
443,Changping,CN,2021-06-04 23:54:16,40.2186,116.2197,81.75,26,20,4.0
444,Porbandar,IN,2021-06-04 23:54:16,21.6422,69.6093,83.7,72,79,10.45
445,Gashua,NG,2021-06-04 23:54:16,12.871,11.0482,82.67,47,75,16.08
446,Deputatskiy,RU,2021-06-04 23:54:17,69.3,139.9,73.69,28,86,22.03
447,Lasa,IT,2021-06-04 23:54:17,46.6166,10.7002,65.28,95,91,2.13
448,Morant Bay,JM,2021-06-04 23:54:17,17.8815,-76.4093,83.82,82,2,10.89
449,Naryan-Mar,RU,2021-06-04 23:54:18,67.6713,53.087,47.16,74,90,10.56
450,Fortuna,US,2021-06-04 23:54:18,40.5982,-124.1573,62.92,68,1,5.99
451,Rawah,IQ,2021-06-04 23:50:57,34.4816,41.9093,79.97,20,0,10.71
452,Margate,GB,2021-06-04 23:54:18,51.3813,1.3862,56.3,94,100,1.99
453,Aklavik,CA,2021-06-04 23:54:19,68.2191,-135.0107,47.12,75,75,14.97
454,Bhag,PK,2021-06-04 23:54:19,29.0415,67.8239,93.02,33,0,7.09
455,Tanout,NE,2021-06-04 23:54:19,14.9709,8.8879,89.11,17,13,18.61
456,Cadereyta,MX,2021-06-04 23:54:20,25.5833,-99.9833,86.38,55,67,3.83
457,Makakilo City,US,2021-06-04 23:54:20,21.3469,-158.0858,84.56,55,75,13.87
458,Portland,US,2021-06-04 23:49:24,45.5234,-122.6762,80.67,38,75,1.01
459,Huaicheng,CN,2021-06-04 23:54:20,23.9051,112.1931,73.56,72,99,1.43
460,Rusape,ZW,2021-06-04 23:54:21,-18.5278,32.1284,44.55,80,72,9.37
461,Kangundo,KE,2021-06-04 23:54:21,-1.2979,37.3471,59.34,91,70,3.42
462,Cururupu,BR,2021-06-04 23:54:21,-1.8283,-44.8683,76.1,88,6,3.98
463,Katsuura,JP,2021-06-04 23:54:21,35.1333,140.3,71.71,82,95,13.04
464,Aykhal,RU,2021-06-04 23:54:22,66.0,111.5,47.77,40,32,6.02
465,Pitelino,RU,2021-06-04 23:54:22,54.5777,41.8145,57.45,69,100,13.33
466,Khromtau,KZ,2021-06-04 23:54:22,50.2503,58.4347,52.21,42,84,16.11
467,Tarko-Sale,RU,2021-06-04 23:54:23,64.9225,77.785,41.0,82,100,4.0
468,Puerto Cabello,VE,2021-06-04 23:54:23,10.4731,-68.0125,83.75,83,99,7.45
469,Mahibadhoo,MV,2021-06-04 23:54:23,3.7833,72.9667,83.44,74,100,16.91
470,Robertsport,LR,2021-06-04 23:54:24,6.7533,-11.3686,80.83,82,100,7.87
471,Bilma,NE,2021-06-04 23:54:24,18.6853,12.9164,92.89,13,3,4.56
472,Edinburg,GB,2021-06-04 23:54:06,55.9521,-3.1965,52.2,81,0,1.01
473,Ketchikan,US,2021-06-04 23:54:24,55.3422,-131.6461,49.98,94,100,11.21
474,Grand Gaube,MU,2021-06-04 23:54:25,-20.0064,57.6608,72.37,91,41,5.01
475,Vigeland,NO,2021-06-04 23:54:25,58.0844,7.305,58.95,62,49,6.46
476,Cristinapolis,BR,2021-06-04 23:54:25,-11.4756,-37.7553,69.19,97,18,3.29
477,Camacha,PT,2021-06-04 23:54:26,33.0833,-16.3333,62.53,68,40,12.66
478,Kassala,SD,2021-06-04 23:54:26,15.451,36.4,89.47,29,20,8.25
479,Weymouth,US,2021-06-04 23:54:26,42.2209,-70.9398,72.14,91,100,1.01
480,Berlevag,NO,2021-06-04 23:54:26,70.8578,29.0864,45.54,88,88,15.12
481,Mananjary,MG,2021-06-04 23:54:27,-21.2167,48.3333,69.71,93,29,7.09
482,Molepolole,BW,2021-06-04 23:54:27,-24.4066,25.4951,44.74,49,0,4.52
483,Sarmanovo,RU,2021-06-04 23:54:27,55.2553,52.5891,50.68,73,0,7.09
484,Jiazi,CN,2021-06-04 23:54:28,22.8779,116.067,76.77,85,79,5.17
485,Butzow,DE,2021-06-04 23:54:28,53.85,11.9833,57.6,91,19,7.52
486,Kamiiso,JP,2021-06-04 23:54:28,41.8167,140.65,62.98,77,75,9.75
487,Tuatapere,NZ,2021-06-04 23:54:29,-46.1333,167.6833,49.82,68,100,10.25
488,Aksarka,RU,2021-06-04 23:54:29,66.5606,67.7975,51.8,63,60,19.93
489,Aberdeen,GB,2021-06-04 23:53:42,57.1437,-2.0981,56.21,89,73,3.44
490,Talcahuano,CL,2021-06-04 23:52:39,-36.7167,-73.1167,53.28,87,0,8.05
491,Lompoc,US,2021-06-04 23:54:29,34.6391,-120.4579,84.78,77,20,9.48
492,Panorama,GR,2021-06-04 23:54:30,40.5878,23.0315,63.52,74,20,1.99
493,Coahuayana,MX,2021-06-04 23:54:30,18.7333,-103.6833,87.87,54,89,5.73
494,Old Town,CZ,2021-06-04 23:50:47,50.087,14.4202,68.9,61,0,5.01
495,Rafaela,AR,2021-06-04 23:54:30,-31.2503,-61.4867,75.99,66,97,6.13
496,Vostok,RU,2021-06-04 23:49:37,46.4856,135.8833,56.66,72,76,5.08
497,Verkhnyaya Inta,RU,2021-06-04 23:54:31,65.9811,60.3094,54.52,61,87,12.59
498,Am Timan,TD,2021-06-04 23:54:31,11.0297,20.2827,86.76,39,93,4.54
499,Solaro,IT,2021-06-04 23:54:31,44.8799,9.1732,67.55,85,89,1.01
500,Cap-Aux-Meules,CA,2021-06-04 23:54:32,47.3821,-61.8597,64.45,82,75,14.97
501,Batemans Bay,AU,2021-06-04 23:54:32,-35.7167,150.1833,55.9,48,7,3.94
502,Tautira,PF,2021-06-04 23:54:32,-17.7333,-149.15,86.02,72,66,12.06
503,Egvekinot,RU,2021-06-04 23:54:33,66.3167,-179.1667,35.01,67,32,4.61
504,Katima Mulilo,NA,2021-06-04 23:54:33,-17.5,24.2667,47.53,54,0,4.65
505,Alegrete,BR,2021-06-04 23:53:02,-29.7831,-55.7919,69.51,72,16,8.52
506,Kashi,CN,2021-06-04 23:54:33,39.4547,75.9797,76.21,19,0,10.13
507,Vila,PT,2021-06-04 23:54:34,42.0304,-8.1588,51.69,74,4,4.81
508,Kenai,US,2021-06-04 23:54:34,60.5544,-151.2583,63.03,47,1,6.69
509,Zambrow,PL,2021-06-04 23:54:34,52.9855,22.2432,58.19,81,100,1.43
510,North Bend,US,2021-06-04 23:54:34,43.4065,-124.2243,74.25,67,1,16.11
511,Artyom,AZ,2021-06-04 23:54:35,40.4723,50.333,68.14,79,0,17.0
512,Itaituba,BR,2021-06-04 23:54:35,-4.2761,-55.9836,80.29,71,80,1.68
513,Meadow Lake,US,2021-06-04 23:54:35,34.8014,-106.5436,86.07,21,17,3.8
514,Kapit,MY,2021-06-04 23:54:36,2.0167,112.9333,76.55,98,94,0.87
515,Navahrudak,BY,2021-06-04 23:54:36,53.6,25.8333,55.99,72,100,3.15
516,Antofagasta,CL,2021-06-04 23:54:36,-23.65,-70.4,61.88,86,18,1.86
517,Kuldur,RU,2021-06-04 23:54:37,49.2167,131.6333,52.93,91,100,2.01
518,Kalaleh,IR,2021-06-04 23:54:37,37.3807,55.4916,68.95,80,67,1.72
519,Miracema Do Tocantins,BR,2021-06-04 23:54:37,-9.5618,-48.3967,77.68,57,53,1.19
520,Mrganush,AM,2021-06-04 23:54:38,40.0286,44.5583,60.15,51,0,1.41
521,North Myrtle Beach,US,2021-06-04 23:52:56,33.816,-78.68,79.09,91,40,1.01
522,Wukari,NG,2021-06-04 23:54:38,7.85,9.7833,74.89,92,100,5.5
523,Natal,BR,2021-06-04 23:54:14,-5.795,-35.2094,77.22,78,20,8.88
524,Colares,PT,2021-06-04 23:54:39,38.7992,-9.4469,60.46,73,84,11.01
525,Ternate,ID,2021-06-04 23:54:39,0.8,127.4,81.9,79,100,4.7
526,Kumbo,CM,2021-06-04 23:54:39,6.2,10.6667,60.3,96,100,3.09
527,Altay,CN,2021-06-04 23:54:39,47.8667,88.1167,62.31,78,90,1.77
528,Ancud,CL,2021-06-04 23:54:40,-41.8697,-73.8203,46.22,82,34,9.44
529,Plastun,RU,2021-06-04 23:54:40,44.7561,136.2939,61.2,67,77,0.85
530,Marsa Matruh,EG,2021-06-04 23:54:40,31.3525,27.2453,70.0,60,0,11.5
531,Jibuti,DJ,2021-06-04 23:54:41,11.5,42.5,81.82,66,3,6.51
532,Mackay,AU,2021-06-04 23:54:41,-21.15,149.2,67.68,52,33,21.85
533,San Quintin,MX,2021-06-04 23:50:10,30.4833,-115.95,67.66,67,3,8.61
534,Manyana,BW,2021-06-04 23:54:41,-23.4,21.7167,47.39,52,0,6.85
535,Vavoua,CI,2021-06-04 23:54:42,7.3819,-6.4778,75.47,90,38,5.1
536,Lunenburg,CA,2021-06-04 23:54:42,44.3835,-64.3155,67.41,100,100,12.66
537,Duyun,CN,2021-06-04 23:54:42,26.2667,107.5167,66.42,76,8,2.19
538,Rincon,US,2021-06-04 23:54:42,32.296,-81.2354,84.16,84,98,7.7
539,Zeya,RU,2021-06-04 23:50:43,53.75,127.2667,63.77,30,36,9.06
540,Belaya Gora,RU,2021-06-04 23:54:43,68.5333,146.4167,77.86,30,100,16.31
541,Kilindoni,TZ,2021-06-04 23:54:43,-7.9139,39.6668,78.51,76,51,13.18
542,Mount Pleasant,US,2021-06-04 23:54:44,32.7941,-79.8626,73.4,95,90,10.96
543,Turukhansk,RU,2021-06-04 23:54:44,65.8167,87.9833,34.02,90,100,9.1
544,Wattegama,LK,2021-06-04 23:54:44,6.7989,81.4808,74.37,91,98,4.54
545,Aiken,US,2021-06-04 23:54:44,33.5835,-81.5998,87.35,45,1,5.06
546,Manga,BF,2021-06-04 23:54:45,11.6636,-1.0731,85.19,47,28,14.18
547,Luanda,AO,2021-06-04 23:52:58,-8.8368,13.2343,78.8,78,75,8.05
548,Hofn,IS,2021-06-04 23:54:45,64.2539,-15.2082,47.28,99,100,4.88
549,Dawson Creek,CA,2021-06-04 23:54:46,55.7666,-120.2362,66.16,36,20,18.41
550,Kavaratti,IN,2021-06-04 23:54:46,10.5669,72.642,82.56,79,100,18.9
551,Saldanha,ZA,2021-06-04 23:54:46,-33.0117,17.9442,46.45,56,91,5.91
552,Kirakira,SB,2021-06-04 23:54:47,-10.4544,161.9205,84.58,68,29,6.11
